timestamp,Unit_Name,Unit_Code,PSR_Type,Capacity,Generation_MW,Consumption_MW,Measurement_Unit,Temporal_Resolution,folder_tag,iso_mapping,lat,lon,iso
2020-01-01T18:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,104.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,98.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,103.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,104.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,104.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,103.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA IIG1,18WAL21-12345-AO,B12,,200.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,195.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1005.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1003.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,237.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,123.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ARC3TG2,18WARC3TG2-12-CY,B04,,269.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ARC3TV,18WARC3TV-123-CP,B04,,136.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1007.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ASCO 2,18WASC2-12345-B3,B14,,1002.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,242.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,124.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,BELESAR 2,18WBEL2-12345-AO,B12,,37.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,BELESAR 3,18WBEL3-12345-AE,B12,,96.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,296.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,400.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,407.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,387.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,CEDILLO 1,18WCED1-12345-AZ,B12,,2.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1057.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,265.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,141.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,ESCCC1,18WESCCC1-123-C5,B04,,0.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,LA ISLA,18W000000000FUZA,B16,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,MUELA 4G,18WMUE4-123456-6,B10,,167.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,MUELA 6G,18WMUE6-123456-N,B10,,167.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,MUELA 7G,18WMUE7-123456-D,B10,,167.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,180.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,391.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,233.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,133.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,RODRI,18W000000000AI2L,B16,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,161.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,352.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,396.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SALLENT 4G,18WSLT4-12345-F8,B10,,78.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SAUCE II 1,18WSA21-12345-AX,B12,,123.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SAUCE II 2,18WSA22-12345-AN,B12,,123.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,370.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,314.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,SOUTELO 1,18WSOU1-12345-A1,B12,,119.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,249.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,TRILLO,18WTRL1-12345-BC,B14,,989.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,VANDELLOS,18WVAN2-12345-BA,B14,,1037.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T18:00:00+00:00,VILLALC 21,18WVC21-12345-A7,B12,,101.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,79.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,84.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,78.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,79.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,78.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,78.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA IIG1,18WAL21-12345-AO,B12,,201.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,196.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1006.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1004.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,206.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,114.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ARC3TG2,18WARC3TG2-12-CY,B04,,271.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ARC3TV,18WARC3TV-123-CP,B04,,137.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1007.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,ASCO 2,18WASC2-12345-B3,B14,,1001.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,247.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,126.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,302.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,386.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,378.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,375.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,CEDILLO 1,18WCED1-12345-AZ,B12,,52.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1057.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,264.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,141.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,MUELA 4G,18WMUE4-123456-6,B10,,120.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,MUELA 6G,18WMUE6-123456-N,B10,,119.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,MUELA 7G,18WMUE7-123456-D,B10,,119.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,180.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,378.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,192.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,119.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,137.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,161.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,337.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,385.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SALLENT 4G,18WSLT4-12345-F8,B10,,90.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SAUCE II 1,18WSA21-12345-AX,B12,,122.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SAUCE II 2,18WSA22-12345-AN,B12,,122.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,355.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,262.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,SOUTELO 1,18WSOU1-12345-A1,B12,,119.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,250.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,TRILLO,18WTRL1-12345-BC,B14,,989.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,VANDELLOS,18WVAN2-12345-BA,B14,,1038.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T19:00:00+00:00,VILLALC 21,18WVC21-12345-A7,B12,,101.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,118.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,101.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,116.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,116.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,115.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,106.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA IIG1,18WAL21-12345-AO,B12,,200.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,195.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1005.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1003.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,199.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,110.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ARC3TG2,18WARC3TG2-12-CY,B04,,273.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ARC3TV,18WARC3TV-123-CP,B04,,138.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1007.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,ASCO 2,18WASC2-12345-B3,B14,,1002.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,239.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,123.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,BELESAR 2,18WBEL2-12345-AO,B12,,37.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,BELESAR 3,18WBEL3-12345-AE,B12,,96.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,345.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,388.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,396.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,371.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,CEDILLO 1,18WCED1-12345-AZ,B12,,57.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1057.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,221.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,128.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,MUELA 4G,18WMUE4-123456-6,B10,,176.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,MUELA 6G,18WMUE6-123456-N,B10,,176.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,MUELA 7G,18WMUE7-123456-D,B10,,149.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,P.NUEVO 3,18WPNN3-12345-DT,B05,,180.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,397.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,192.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,120.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,137.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,161.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,357.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,390.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,SALLENT 4G,18WSLT4-12345-F8,B10,,92.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,363.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,244.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,SOUTELO 1,18WSOU1-12345-A1,B12,,119.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,247.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,TRILLO,18WTRL1-12345-BC,B14,,989.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T20:00:00+00:00,VILLALC 21,18WVC21-12345-A7,B12,,101.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA I G1,18WAL11-12345-AZ,B12,,108.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA I G2,18WAL12-12345-AP,B12,,97.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA I G3,18WAL13-12345-AF,B12,,108.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA I G4,18WAL14-12345-A5,B12,,108.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA I G5,18WAL15-12345-AW,B12,,108.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA I G6,18WAL16-12345-AM,B12,,103.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA IIG1,18WAL21-12345-AO,B12,,200.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALDEA IIG2,18WAL22-12345-AE,B12,,195.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALMARAZ 1,18WALZ1-12345-BT,B14,,1006.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ALMARAZ 2,18WALZ2-12345-BJ,B14,,1004.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,AMBITG2,18WAMBITG2-12-CT,B04,,202.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,AMBITV,18WAMBITV-123-CK,B04,,111.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ARC3TG2,18WARC3TG2-12-CY,B04,,273.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ARC3TV,18WARC3TV-123-CP,B04,,138.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,ASCO 1,18WASC1-12345-BD,B14,,1007.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,BAHITG2,18WBAHITG2-12-CK,B04,,255.4,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,BAHITV,18WBAHITV-123-CB,B04,,128.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,BELESAR 2,18WBEL2-12345-AO,B12,,36.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,BESOS 3,18WBES3-12345-C7,B04,,298.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,BESOS 4,18WBES4-12345-CY,B04,,54.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,CARTAGENA1,18WCTGN1-1234-CP,B04,,363.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,CARTAGENA3,18WCTGN3-1234-C7,B04,,371.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,CASTEJON 1,18WCTJON1-123-CJ,B04,,319.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,CEDILLO 1,18WCED1-12345-AZ,B12,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,COFRENTES,18WCOF1-12345-B2,B14,,1058.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,CTN4TG2,18WCTN4TG2-123-F,B04,,260.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,CTN4TV,18WCTN4TV-1234-3,B04,,139.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,MUELA 4G,18WMUE4-123456-6,B10,,103.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,MUELA 6G,18WMUE6-123456-N,B10,,60.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,MUELA 7G,18WMUE7-123456-D,B10,,0.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,PBCN1,18WPBCN1-1234-PG,B04,,382.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,PGR5TG2,18WPGR5TG2-123-M,B04,,158.7,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,PGR5TV,18WPGR5TV-1234-A,B04,,109.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,RICOBA II1,18WRIC21-1234-AZ,B12,,137.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,S.EST IIG1,18WEST21-12345-C,B12,,161.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,S.ROQUE 1,18WSROQ1-1234-CJ,B04,,340.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SAGU2,18WSAGU2-1234-C3,B04,,382.8,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SALLENT 4G,18WSLT4-12345-F8,B10,,69.9,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SAUCE II 1,18WSA21-12345-AX,B12,,123.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SAUCE II 2,18WSA22-12345-AN,B12,,123.0,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SBO3,18WSBO3-12345-CE,B04,,355.3,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SOTO 5,18WSRI5-12345--5,B04,,367.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,SOUTELO 1,18WSOU1-12345-A1,B12,,119.6,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,TAJOENC 3B,18WTJE3B-12345-R,B10,,0.1,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,TERUEL 2,18WTER2-12345-DE,B05,,250.5,,MAW,PT60M,10YES-REE------0,ES,,,ES
2020-01-01T21:00:00+00:00,TRILLO,18WTRL1-12345-BC,B14,,989.2,,MAW,PT60M,10YES-REE------0,ES,,,ES
